'seconds', 'completed_qty', 'remaining_qty', 'mb_processed'
8456, 8167, 5771, 67261.638
8461, 8173, 5765, 67283.061
8467, 8180, 5758, 67312.679
8472, 8188, 5750, 67346.089
8477, 8196, 5742, 67380.834
8482, 8204, 5734, 67392.799
8487, 8212, 5726, 67443.906
8492, 8218, 5720, 69629.479
8497, 8221, 5717, 69635.062
8502, 8228, 5710, 69653.245
8507, 8235, 5703, 69662.515
8513, 8241, 5697, 69667.297
8518, 8248, 5690, 69700.512
8523, 8255, 5683, 69706.606
8528, 8261, 5677, 69716.84
8533, 8266, 5672, 69745.901
8538, 8270, 5668, 69750.248
8543, 8275, 5663, 69759.41
8548, 8282, 5656, 69776.731
8553, 8290, 5648, 69796.0
8558, 8297, 5641, 69825.395
8563, 8302, 5636, 69833.998
8569, 8310, 5628, 69864.629
8574, 8317, 5621, 69870.621
8579, 8326, 5612, 69912.44
8584, 8332, 5606, 69926.495
8589, 8337, 5601, 69934.719
8594, 8341, 5597, 69956.114
8599, 8345, 5593, 69958.677
8604, 8351, 5587, 69963.929
8609, 8355, 5583, 69972.958
8614, 8361, 5577, 70041.876
8619, 8367, 5571, 70054.96
8625, 8374, 5564, 71639.775
8630, 8379, 5559, 71647.759
8635, 8384, 5554, 71661.555
8640, 8392, 5546, 71676.852
8645, 8401, 5537, 72417.909
8650, 8409, 5529, 72432.237
8655, 8413, 5525, 72439.42
8660, 8418, 5520, 72461.739
8665, 8420, 5518, 72552.243
8670, 8423, 5515, 72561.055
8675, 8428, 5510, 72581.612
8680, 8432, 5506, 72681.899
8686, 8436, 5502, 72705.235
8691, 8442, 5496, 72742.45
8696, 8449, 5489, 72807.006
8701, 8454, 5484, 72812.272
8706, 8460, 5478, 72821.886
8711, 8465, 5473, 72824.149
8716, 8470, 5468, 72832.535
8721, 8473, 5465, 72833.936
8726, 8478, 5460, 73029.578
8731, 8481, 5457, 73037.577
8737, 8487, 5451, 73047.66
8742, 8492, 5446, 73065.068
8747, 8497, 5441, 73082.01
8752, 8501, 5437, 73093.537
8757, 8506, 5432, 73103.455
8762, 8511, 5427, 74525.984
8767, 8516, 5422, 75405.221
8772, 8521, 5417, 75413.454
8777, 8523, 5415, 75809.179
8782, 8528, 5410, 75832.467
8787, 8534, 5404, 75840.806
8792, 8537, 5401, 75841.821
8797, 8540, 5398, 75853.792
8803, 8545, 5393, 75858.306
8808, 8547, 5391, 75858.866
8813, 8551, 5387, 75890.025
8818, 8553, 5385, 75893.445
8823, 8555, 5383, 75895.754
8828, 8557, 5381, 75906.635
8833, 8558, 5380, 75911.757
8838, 8561, 5377, 75924.235
8843, 8565, 5373, 75929.713
8848, 8571, 5367, 75965.454
8853, 8576, 5362, 75978.699
8858, 8580, 5358, 75996.418
8863, 8583, 5355, 75998.654
8868, 8585, 5353, 76029.781
8873, 8586, 5352, 76031.602
8878, 8590, 5348, 76045.866
8883, 8592, 5346, 76086.999
8888, 8596, 5342, 76089.105
8893, 8603, 5335, 76112.853
8898, 8609, 5329, 76155.023
8904, 8614, 5324, 76174.155
8909, 8619, 5319, 76186.816
8914, 8624, 5314, 76193.639
8919, 8627, 5311, 76213.236
8924, 8632, 5306, 76291.191
8929, 8636, 5302, 76294.701
8934, 8641, 5297, 76304.052
8939, 8649, 5289, 76356.332
8944, 8655, 5283, 76361.258
8949, 8665, 5273, 76406.919
8954, 8672, 5266, 76413.852
8959, 8676, 5262, 76418.48
8965, 8681, 5257, 76424.76
8970, 8683, 5255, 76427.769
8975, 8688, 5250, 76439.332
8980, 8693, 5245, 76444.115
8985, 8697, 5241, 76447.163
8990, 8702, 5236, 76464.11
8995, 8705, 5233, 76465.772
9000, 8709, 5229, 76476.395
9005, 8712, 5226, 76478.168
9010, 8717, 5221, 76490.622
9015, 8721, 5217, 76516.453
9020, 8725, 5213, 76518.224
9025, 8727, 5211, 76519.488
9030, 8730, 5208, 76522.186
9035, 8733, 5205, 76525.166
9040, 8735, 5203, 76531.016
9045, 8738, 5200, 76537.41
9050, 8739, 5199, 76538.35
9055, 8743, 5195, 76572.468
9060, 8747, 5191, 76593.041
9066, 8751, 5187, 76613.109
9071, 8755, 5183, 76614.758
9076, 8759, 5179, 76634.599
9081, 8764, 5174, 76646.667
9086, 8770, 5168, 76664.943
9091, 8774, 5164, 76776.268
9096, 8781, 5157, 76813.544
9101, 8788, 5150, 76825.416
9106, 8795, 5143, 76864.24
9111, 8801, 5137, 76873.77
9117, 8810, 5128, 76904.451
9122, 8817, 5121, 76928.033
9127, 8828, 5110, 76943.244
9132, 8837, 5101, 76949.732
9137, 8847, 5091, 77020.138
9142, 8855, 5083, 77026.425
9147, 8863, 5075, 77045.361
9153, 8871, 5067, 77069.729
9158, 8881, 5057, 77106.009
9163, 8888, 5050, 77111.895
9168, 8896, 5042, 77261.192
9173, 8905, 5033, 77357.366
9178, 8912, 5026, 77603.212
9183, 8918, 5020, 77639.83
9189, 8927, 5011, 77658.212
9194, 8934, 5004, 77667.411
9199, 8940, 4998, 77677.115
9204, 8947, 4991, 78001.919
9209, 8954, 4984, 78037.607
9214, 8960, 4978, 78046.38
9219, 8963, 4975, 78086.202
9224, 8969, 4969, 78094.29
9230, 8975, 4963, 78106.771
9235, 8982, 4956, 78453.585
9240, 8991, 4947, 78458.357
9245, 9000, 4938, 78468.887
9250, 9008, 4930, 78499.077
9255, 9017, 4921, 78574.097
9260, 9021, 4917, 78576.733
9265, 9028, 4910, 78588.682
9271, 9034, 4904, 78597.593
9276, 9043, 4895, 78610.352
9281, 9050, 4888, 78620.006
9286, 9056, 4882, 78646.928
9291, 9064, 4874, 78662.24
9296, 9071, 4867, 78755.74
9301, 9077, 4861, 79148.876
9306, 9082, 4856, 79171.214
9312, 9089, 4849, 79238.272
9317, 9095, 4843, 79246.828
9322, 9100, 4838, 79298.033
9327, 9105, 4833, 79309.86
9332, 9110, 4828, 79315.304
9337, 9114, 4824, 79328.283
9342, 9119, 4819, 79386.551
9347, 9124, 4814, 80007.942
9352, 9129, 4809, 80022.59
9357, 9135, 4803, 80047.183
9362, 9142, 4796, 80055.286
9368, 9148, 4790, 80300.714
9373, 9156, 4782, 80321.751
9378, 9162, 4776, 80343.051
9383, 9170, 4768, 80417.455
9388, 9177, 4761, 80421.494
9393, 9185, 4753, 80590.728
9398, 9194, 4744, 80599.225
9403, 9200, 4738, 80623.316
9409, 9204, 4734, 80627.874
9414, 9206, 4732, 80628.712
9419, 9208, 4730, 80631.724
9424, 9213, 4725, 80675.787
9429, 9217, 4721, 80719.99
9434, 9219, 4719, 80721.02
9439, 9224, 4714, 80743.025
9444, 9230, 4708, 80775.098
9449, 9237, 4701, 80793.249
9454, 9245, 4693, 80803.253
9459, 9253, 4685, 82735.495
9465, 9261, 4677, 82742.124
9470, 9266, 4672, 82747.311
9475, 9273, 4665, 82778.938
9480, 9279, 4659, 82782.943
9485, 9285, 4653, 82815.468
9490, 9293, 4645, 82832.284
9495, 9304, 4634, 82977.555
9501, 9311, 4627, 83128.625
9506, 9316, 4622, 83132.629
9511, 9321, 4617, 83140.452
9516, 9326, 4612, 83145.057
9521, 9329, 4609, 83148.163
9526, 9332, 4606, 83175.746
9531, 9334, 4604, 83179.908
9536, 9339, 4599, 83306.707
9541, 9343, 4595, 83309.535
9546, 9347, 4591, 83323.037
9551, 9350, 4588, 83330.452
9556, 9354, 4584, 83341.167
9561, 9356, 4582, 83341.581
9566, 9359, 4579, 83348.19
9571, 9360, 4578, 83348.769
9576, 9362, 4576, 83356.03
9581, 9362, 4576, 83356.03
9586, 9365, 4573, 83374.433
9591, 9367, 4571, 83393.466
9596, 9371, 4567, 83525.423
9601, 9376, 4562, 83555.161
9606, 9381, 4557, 83570.903
9611, 9385, 4553, 83575.6
9617, 9389, 4549, 83595.82
9622, 9393, 4545, 83619.511
9627, 9399, 4539, 83795.044
9632, 9403, 4535, 83799.758
9637, 9408, 4530, 83810.688
9642, 9414, 4524, 83836.365
9647, 9419, 4519, 84726.733
9652, 9423, 4515, 85054.028
9657, 9427, 4511, 85066.434
9662, 9433, 4505, 85094.417
9668, 9436, 4502, 85095.853
9673, 9441, 4497, 85109.812
9678, 9449, 4489, 85148.464
9683, 9457, 4481, 85155.992
9688, 9464, 4474, 85183.314
9693, 9470, 4468, 85188.113
9698, 9475, 4463, 85388.594
9703, 9482, 4456, 85441.321
9709, 9488, 4450, 85451.728
9714, 9494, 4444, 85496.567
9719, 9500, 4438, 85506.102
9724, 9505, 4433, 85507.07
9729, 9509, 4429, 85517.924
9734, 9513, 4425, 85524.469
9739, 9520, 4418, 85970.184
9744, 9529, 4409, 85987.554
9749, 9535, 4403, 86000.537
9754, 9542, 4396, 86012.691
9760, 9545, 4393, 86013.901
9765, 9548, 4390, 86015.759
9770, 9551, 4387, 86017.394
9775, 9555, 4383, 86056.757
9780, 9560, 4378, 86075.932
9785, 9566, 4372, 86088.815
9790, 9574, 4364, 86103.399
9795, 9581, 4357, 86180.424
9800, 9590, 4348, 86256.163
9805, 9600, 4338, 86308.848
9811, 9609, 4329, 86757.6
9816, 9617, 4321, 86769.059
9821, 9627, 4311, 87634.586
9826, 9636, 4302, 90217.329
9831, 9641, 4297, 90238.542
9836, 9646, 4292, 90243.779
9841, 9651, 4287, 90269.442
9846, 9657, 4281, 90284.817
9851, 9663, 4275, 90311.953
9856, 9670, 4268, 90329.595
9862, 9676, 4262, 91326.649
9867, 9680, 4258, 91331.817
9872, 9684, 4254, 92288.757
9877, 9690, 4248, 92304.44
9882, 9697, 4241, 92331.684
9887, 9704, 4234, 92385.757
9892, 9711, 4227, 92411.627
9897, 9719, 4219, 92420.073
9903, 9725, 4213, 92428.164
9908, 9731, 4207, 93623.326
9913, 9736, 4202, 93653.395
9918, 9743, 4195, 93675.692
9923, 9750, 4188, 95407.196
9928, 9756, 4182, 95415.517
9933, 9763, 4175, 95424.887
9938, 9770, 4168, 96882.285
9944, 9776, 4162, 96898.713
9949, 9782, 4156, 96904.897
9954, 9789, 4149, 98870.113
9959, 9797, 4141, 100283.109
9964, 9806, 4132, 100326.701
9969, 9813, 4125, 100335.97
9974, 9819, 4119, 101461.476
9979, 9824, 4114, 101519.267
9984, 9827, 4111, 101529.891
9989, 9829, 4109, 101532.453
9994, 9831, 4107, 101533.909
9999, 9834, 4104, 101543.244
10004, 9836, 4102, 101546.157
10010, 9840, 4098, 101564.47
10015, 9845, 4093, 103083.778
10020, 9851, 4087, 103099.782
10025, 9856, 4082, 103963.556
10030, 9860, 4078, 103966.274
10035, 9866, 4072, 104004.425
10040, 9871, 4067, 104007.829
10045, 9874, 4064, 105248.647
10050, 9878, 4060, 106366.579
10055, 9883, 4055, 106375.032
10060, 9889, 4049, 107341.024
10066, 9894, 4044, 107367.165
10071, 9898, 4040, 107371.153
10076, 9903, 4035, 107384.615
10081, 9907, 4031, 107402.559
10086, 9913, 4025, 107411.475
10091, 9920, 4018, 107934.765
10096, 9927, 4011, 107953.49
10101, 9934, 4004, 107980.649
10106, 9943, 3995, 108008.044
10112, 9951, 3987, 108818.016
10117, 9956, 3982, 108822.569
10122, 9962, 3976, 108827.442
10127, 9968, 3970, 108834.564
10132, 9974, 3964, 108847.195
10137, 9981, 3957, 109006.472
10142, 9988, 3950, 110272.047
10147, 9995, 3943, 110291.448
10152, 10003, 3935, 110299.206
10158, 10010, 3928, 111783.609
10163, 10020, 3918, 111861.63
10168, 10032, 3906, 111882.783
10173, 10042, 3896, 111892.355
10178, 10047, 3891, 111899.205
10183, 10052, 3886, 111906.604
10188, 10055, 3883, 111919.019
10193, 10059, 3879, 111924.839
10198, 10062, 3876, 111927.882
10204, 10069, 3869, 112054.113
10209, 10077, 3861, 112098.775
10214, 10083, 3855, 112109.241
10219, 10094, 3844, 112128.494
10224, 10106, 3832, 112143.156
10229, 10116, 3822, 112158.853
10234, 10124, 3814, 112164.587
10240, 10131, 3807, 112173.329
10245, 10137, 3801, 112184.53
10250, 10145, 3793, 112204.341
10255, 10155, 3783, 112229.217
10260, 10164, 3774, 112268.177
10265, 10171, 3767, 112276.566
10270, 10179, 3759, 112396.377
10275, 10183, 3755, 112401.809
10280, 10186, 3752, 112407.894
10286, 10192, 3746, 112429.017
10291, 10199, 3739, 112436.738
10296, 10204, 3734, 112462.524
10301, 10211, 3727, 112470.043
10306, 10218, 3720, 112584.856
10311, 10225, 3713, 112627.98
10316, 10232, 3706, 112640.999
10321, 10242, 3696, 112663.873
10326, 10247, 3691, 112667.461
10331, 10256, 3682, 112682.214
10336, 10265, 3673, 112695.147
10341, 10274, 3664, 112707.331
10347, 10285, 3653, 112809.777
10352, 10294, 3644, 113096.776
10357, 10304, 3634, 113112.545
10362, 10310, 3628, 113116.338
10367, 10316, 3622, 114303.842
10372, 10321, 3617, 114310.754
10377, 10328, 3610, 114360.536
10382, 10332, 3606, 114366.571
10387, 10337, 3601, 114387.055
10393, 10345, 3593, 114414.317
10398, 10350, 3588, 114420.02
10403, 10356, 3582, 115376.141
10408, 10363, 3575, 115391.209
10413, 10366, 3572, 115395.876
10418, 10370, 3568, 115413.964
10423, 10376, 3562, 115422.688
10428, 10383, 3555, 115431.648
10433, 10390, 3548, 115444.992
10438, 10397, 3541, 115446.919
10444, 10403, 3535, 115454.824
10449, 10408, 3530, 115493.442
10454, 10412, 3526, 115520.541
10459, 10419, 3519, 115538.462
10464, 10426, 3512, 115637.39
10469, 10433, 3505, 115654.929
10474, 10437, 3501, 115658.371
10479, 10445, 3493, 115688.06
10484, 10452, 3486, 115694.961
10489, 10459, 3479, 115728.128
10494, 10463, 3475, 115729.016
10499, 10467, 3471, 115732.846
10505, 10472, 3466, 116022.053
10510, 10475, 3463, 116026.25
10515, 10479, 3459, 116036.485
10520, 10484, 3454, 116058.328
10525, 10487, 3451, 116061.59
10530, 10489, 3449, 116068.783
10535, 10494, 3444, 116088.731
10540, 10500, 3438, 116102.998
10545, 10505, 3433, 116135.064
10550, 10510, 3428, 116140.134
10555, 10515, 3423, 116149.676
10560, 10522, 3416, 116164.035
10566, 10526, 3412, 116177.667
10571, 10530, 3408, 116259.169
10576, 10533, 3405, 116262.956
10581, 10536, 3402, 116270.289
10586, 10539, 3399, 116275.698
10591, 10542, 3396, 116291.15
10596, 10544, 3394, 116293.812
10601, 10546, 3392, 116294.457
10606, 10549, 3389, 116300.097
10611, 10551, 3387, 116312.769
10616, 10557, 3381, 116326.873
10621, 10562, 3376, 116328.441
10626, 10567, 3371, 116363.195
10631, 10570, 3368, 116368.999
10636, 10574, 3364, 116398.047
10641, 10575, 3363, 116399.097
10646, 10581, 3357, 116421.252
10652, 10586, 3352, 116428.835
10657, 10591, 3347, 116432.569
10662, 10597, 3341, 116440.452
10667, 10601, 3337, 116460.235
10672, 10605, 3333, 116465.673
10677, 10606, 3332, 116466.259
10682, 10607, 3331, 116466.867
10687, 10607, 3331, 116466.867
10692, 10611, 3327, 116505.18
10697, 10614, 3324, 116520.168
10702, 10617, 3321, 116531.249
10707, 10622, 3316, 116567.388
10712, 10622, 3316, 116567.388
10717, 10623, 3315, 116568.681
10722, 10625, 3313, 116574.847
10727, 10627, 3311, 116591.386
10732, 10629, 3309, 116596.836
10737, 10631, 3307, 116606.675
10742, 10635, 3303, 116616.107
10748, 10644, 3294, 116649.637
10753, 10651, 3287, 116653.331
10758, 10659, 3279, 116660.134
10763, 10664, 3274, 116667.479
10768, 10672, 3266, 116704.095
10773, 10679, 3259, 116712.675
10778, 10686, 3252, 116738.894
10783, 10693, 3245, 116744.135
10789, 10701, 3237, 116764.864
10794, 10707, 3231, 116789.357
10799, 10710, 3228, 116790.534
10804, 10712, 3226, 116791.927
10809, 10715, 3223, 116796.923
10814, 10719, 3219, 116806.738
10819, 10724, 3214, 116845.255
10824, 10729, 3209, 116855.145
10829, 10734, 3204, 116863.359
10834, 10739, 3199, 116874.812
10839, 10742, 3196, 116924.46
10844, 10745, 3193, 116926.734
10849, 10749, 3189, 116940.213
10854, 10753, 3185, 116950.75
10859, 10758, 3180, 116966.194
10865, 10764, 3174, 116995.506
10870, 10769, 3169, 117023.912
10875, 10775, 3163, 117044.305
10880, 10782, 3156, 117057.808
10885, 10784, 3154, 117058.351
10890, 10788, 3150, 117062.68
10895, 10790, 3148, 117065.174
10900, 10794, 3144, 117073.079
10905, 10796, 3142, 117075.476
10910, 10797, 3141, 117076.639
10915, 10801, 3137, 117107.301
10920, 10807, 3131, 117122.205
10925, 10811, 3127, 117142.343
10930, 10816, 3122, 117157.079
10935, 10820, 3118, 117164.947
10941, 10826, 3112, 117229.732
10946, 10830, 3108, 117238.708
10951, 10836, 3102, 117247.941
10956, 10841, 3097, 117249.812
10961, 10844, 3094, 117256.282
10966, 10844, 3094, 117256.282
10971, 10844, 3094, 117256.282
10976, 10846, 3092, 117277.821
10981, 10849, 3089, 117308.761
10986, 10853, 3085, 117459.544
10991, 10856, 3082, 117463.241
10996, 10858, 3080, 117464.476
11001, 10862, 3076, 117490.254
11006, 10867, 3071, 117514.7
11011, 10872, 3066, 117515.761
11016, 10877, 3061, 117523.463
11021, 10885, 3053, 117566.605
11027, 10891, 3047, 117568.733
11032, 10897, 3041, 117574.821
11037, 10899, 3039, 117575.548
11042, 10905, 3033, 117604.043
11047, 10910, 3028, 117605.343
11052, 10916, 3022, 117633.839
11057, 10922, 3016, 117686.433
11062, 10928, 3010, 117704.366
11067, 10933, 3005, 117810.687
11072, 10938, 3000, 117820.045
11077, 10943, 2995, 117833.613
11082, 10950, 2988, 117850.661
11088, 10954, 2984, 117862.677
11093, 10959, 2979, 117886.036
11098, 10967, 2971, 117907.33
11103, 10977, 2961, 117939.576
11108, 10984, 2954, 117951.917
11113, 10990, 2948, 117958.021
11118, 10996, 2942, 117965.603
11123, 11005, 2933, 117982.901
11129, 11016, 2922, 118109.385
11134, 11026, 2912, 118142.908
11139, 11034, 2904, 118151.673
11144, 11038, 2900, 118154.632
11149, 11043, 2895, 118169.481
11154, 11050, 2888, 118209.218
11159, 11061, 2877, 118246.118
11164, 11070, 2868, 118252.982
11170, 11077, 2861, 118257.035
11175, 11084, 2854, 118432.465
11180, 11092, 2846, 118441.912
11185, 11097, 2841, 118443.925
11190, 11103, 2835, 118452.518
11195, 11110, 2828, 118472.843
11200, 11112, 2826, 118478.385
11205, 11117, 2821, 118491.314
11210, 11123, 2815, 118525.252
11216, 11127, 2811, 118526.953
11221, 11132, 2806, 118543.844
11226, 11140, 2798, 118589.011
11231, 11146, 2792, 118592.948
11236, 11155, 2783, 118607.205
11241, 11163, 2775, 118624.61
11246, 11172, 2766, 118634.969
11252, 11178, 2760, 118643.661
11257, 11183, 2755, 118751.194
11262, 11189, 2749, 118762.131
11267, 11194, 2744, 118769.352
11272, 11202, 2736, 118781.351
11277, 11208, 2730, 118803.864
11282, 11211, 2727, 118857.895
11287, 11218, 2720, 118888.387
11292, 11225, 2713, 118893.118
11298, 11232, 2706, 118907.463
11303, 11237, 2701, 118912.359
11308, 11242, 2696, 118914.855
11313, 11247, 2691, 118928.743
11318, 11251, 2687, 118932.57
11323, 11260, 2678, 118953.129
11328, 11265, 2673, 118981.151
11333, 11271, 2667, 118989.348
11338, 11277, 2661, 119017.557
11343, 11284, 2654, 119062.057
11348, 11292, 2646, 119075.821
11354, 11298, 2640, 119091.19
11359, 11304, 2634, 119110.551
11364, 11311, 2627, 119124.916
11369, 11315, 2623, 119130.82
11374, 11319, 2619, 119136.355
11379, 11325, 2613, 119160.371
11384, 11329, 2609, 119175.695
11389, 11333, 2605, 119198.074
11394, 11338, 2600, 119205.444
11399, 11342, 2596, 119229.11
11404, 11348, 2590, 119236.203
11409, 11354, 2584, 119264.704
11414, 11361, 2577, 119422.688
11419, 11366, 2572, 119431.244
11424, 11374, 2564, 119446.056
11430, 11380, 2558, 119455.21
11435, 11388, 2550, 119533.535
11440, 11397, 2541, 119664.035
11445, 11405, 2533, 119693.116
11450, 11414, 2524, 119713.221
11455, 11419, 2519, 119736.112
11460, 11423, 2515, 119743.051
11465, 11427, 2511, 119754.249
11470, 11430, 2508, 119759.713
11475, 11434, 2504, 119777.76
11480, 11441, 2497, 119840.484
11485, 11444, 2494, 119844.116
11490, 11450, 2488, 119858.8
11496, 11457, 2481, 119873.998
11501, 11464, 2474, 119883.378
11506, 11472, 2466, 119888.402
11511, 11481, 2457, 119907.701
11516, 11487, 2451, 119926.947
11521, 11489, 2449, 119927.683
11526, 11495, 2443, 119942.838
11531, 11500, 2438, 119969.761
11536, 11503, 2435, 119970.786
11541, 11508, 2430, 119989.897
11547, 11516, 2422, 120014.361
11552, 11521, 2417, 120025.774
11557, 11526, 2412, 120038.439
11562, 11533, 2405, 120066.769
11567, 11539, 2399, 120079.103
11572, 11545, 2393, 120089.218
11577, 11552, 2386, 120100.214
11582, 11559, 2379, 120126.745
11588, 11568, 2370, 120156.464
11593, 11577, 2361, 120197.974
11598, 11584, 2354, 120270.648
11603, 11592, 2346, 120281.982
11608, 11598, 2340, 120290.281
11613, 11604, 2334, 120321.33
11618, 11613, 2325, 120334.341
11623, 11622, 2316, 120348.246
11628, 11631, 2307, 120663.087
11634, 11636, 2302, 120667.979
11639, 11643, 2295, 120691.011
11644, 11652, 2286, 120715.525
11649, 11663, 2275, 120745.448
11654, 11671, 2267, 120753.477
11659, 11678, 2260, 120760.924
11664, 11686, 2252, 120781.065
11669, 11695, 2243, 120802.188
11674, 11701, 2237, 120821.155
11679, 11704, 2234, 120822.582
11685, 11707, 2231, 120829.366
11690, 11712, 2226, 120841.441
11695, 11716, 2222, 120846.022
11700, 11721, 2217, 120853.52
11705, 11724, 2214, 120855.638
11710, 11731, 2207, 120955.017
11715, 11736, 2202, 121112.381
11720, 11744, 2194, 121135.373
11725, 11751, 2187, 121172.106
11730, 11757, 2181, 121175.697
11735, 11761, 2177, 121179.465
11740, 11764, 2174, 121200.053
11745, 11765, 2173, 121200.71
11750, 11766, 2172, 121202.702
11755, 11767, 2171, 121206.586
11760, 11770, 2168, 121211.505
11765, 11775, 2163, 121232.996
11771, 11781, 2157, 121257.843
11776, 11785, 2153, 121260.483
11781, 11791, 2147, 121269.549
11786, 11795, 2143, 121277.929
11791, 11799, 2139, 121294.118
11796, 11806, 2132, 121316.614
11801, 11809, 2129, 121321.937
11806, 11813, 2125, 121335.947
11811, 11814, 2124, 121336.763
11816, 11823, 2115, 121374.954
11821, 11830, 2108, 121433.566
11826, 11836, 2102, 121441.929
11832, 11844, 2094, 121476.881
11837, 11851, 2087, 121485.451
11842, 11859, 2079, 121523.54
11847, 11867, 2071, 121542.627
11852, 11873, 2065, 121551.335
11857, 11878, 2060, 121571.168
11862, 11882, 2056, 121579.918
11867, 11885, 2053, 121594.365
11873, 11889, 2049, 121599.08
11878, 11892, 2046, 121604.82
11883, 11899, 2039, 121628.794
11888, 11904, 2034, 121872.446
11893, 11911, 2027, 121911.164
11898, 11918, 2020, 121921.903
11903, 11924, 2014, 121944.525
11908, 11930, 2008, 121954.451
11913, 11937, 2001, 121973.692
11919, 11946, 1992, 122010.095
11924, 11951, 1987, 122199.11
11929, 11960, 1978, 122253.283
11934, 11966, 1972, 122257.371
11939, 11971, 1967, 122261.634
11944, 11976, 1962, 122266.597
11949, 11980, 1958, 122270.415
11954, 11983, 1955, 122278.29
11959, 11989, 1949, 122291.173
11964, 11995, 1943, 122305.36
11970, 12000, 1938, 122325.11
11975, 12007, 1931, 122335.136
11980, 12013, 1925, 122364.681
11985, 12022, 1916, 122380.466
11990, 12028, 1910, 122386.787
11995, 12036, 1902, 122518.899
12000, 12045, 1893, 122579.752
12005, 12055, 1883, 122592.756
12011, 12065, 1873, 122616.904
12016, 12073, 1865, 122629.151
12021, 12080, 1858, 122650.926
12026, 12086, 1852, 122673.292
12031, 12091, 1847, 122678.278
12036, 12096, 1842, 122687.529
12041, 12102, 1836, 122925.552
12046, 12108, 1830, 122934.76
12051, 12112, 1826, 122945.741
12057, 12120, 1818, 122973.67
12062, 12126, 1812, 122984.684
12067, 12132, 1806, 122994.688
12072, 12138, 1800, 123006.54
12077, 12145, 1793, 123024.358
12082, 12154, 1784, 123039.281
12087, 12160, 1778, 123046.464
12092, 12165, 1773, 123071.293
12097, 12169, 1769, 123077.641
12102, 12175, 1763, 123101.803
12108, 12184, 1754, 123118.794
12113, 12193, 1745, 123136.729
12118, 12201, 1737, 123266.355
12123, 12211, 1727, 123290.101
12128, 12220, 1718, 123310.098
12133, 12230, 1708, 123323.448
12138, 12240, 1698, 123335.757
12143, 12248, 1690, 123346.144
12149, 12257, 1681, 123365.041
12154, 12265, 1673, 123391.031
12159, 12266, 1672, 123391.348
12164, 12271, 1667, 123413.439
12169, 12278, 1660, 123449.669
12174, 12285, 1653, 123468.794
12179, 12288, 1650, 123474.746
12184, 12292, 1646, 123483.432
12189, 12301, 1637, 123520.0
12194, 12307, 1631, 123533.476
12200, 12312, 1626, 123539.75
12205, 12319, 1619, 123566.375
12210, 12322, 1616, 123568.615
12215, 12328, 1610, 123601.327
12220, 12333, 1605, 123608.852
12225, 12339, 1599, 123630.32
12230, 12343, 1595, 123635.047
12235, 12347, 1591, 123639.999
12240, 12353, 1585, 123652.601
12245, 12359, 1579, 123673.458
12250, 12366, 1572, 123689.514
12255, 12372, 1566, 123706.379
12260, 12376, 1562, 123708.609
12265, 12381, 1557, 123714.802
12270, 12388, 1550, 123725.464
12276, 12393, 1545, 123754.831
12281, 12399, 1539, 123782.876
12286, 12407, 1531, 123813.344
12291, 12416, 1522, 123859.214
12296, 12421, 1517, 123868.095
12301, 12427, 1511, 123877.726
12306, 12431, 1507, 123891.585
12311, 12433, 1505, 123898.866
12316, 12435, 1503, 123900.924
12321, 12438, 1500, 123917.189
12326, 12444, 1494, 123963.23
12331, 12448, 1490, 123967.092
12336, 12451, 1487, 123970.252
12341, 12455, 1483, 123973.507
12346, 12459, 1479, 123979.308
12351, 12462, 1476, 123989.934
12357, 12465, 1473, 124006.074
12362, 12470, 1468, 124028.387
12367, 12473, 1465, 124031.748
12372, 12479, 1459, 124057.408
12377, 12484, 1454, 124071.768
12382, 12491, 1447, 124098.626
12387, 12495, 1443, 124103.232
12392, 12503, 1435, 124113.732
12397, 12509, 1429, 124135.374
12402, 12514, 1424, 124150.174
12407, 12517, 1421, 124152.673
12412, 12522, 1416, 124157.447
12417, 12526, 1412, 124164.479
12423, 12529, 1409, 124167.657
12428, 12533, 1405, 124178.328
12433, 12537, 1401, 124188.529
12438, 12541, 1397, 124230.117
12443, 12547, 1391, 124267.208
12448, 12552, 1386, 124277.213
12453, 12559, 1379, 124289.888
12458, 12564, 1374, 124295.8
12463, 12569, 1369, 124308.502
12468, 12571, 1367, 124555.053
12473, 12575, 1363, 124559.891
12478, 12578, 1360, 124573.146
12484, 12584, 1354, 125054.541
12489, 12591, 1347, 125126.213
12494, 12595, 1343, 125135.084
12499, 12600, 1338, 125176.812
12504, 12603, 1335, 125182.121
12509, 12609, 1329, 125194.183
12514, 12616, 1322, 125199.221
12519, 12624, 1314, 125222.89
12524, 12630, 1308, 125233.151
12529, 12632, 1306, 125234.533
12535, 12637, 1301, 125247.078
12540, 12643, 1295, 125350.603
12545, 12648, 1290, 125394.237
12550, 12656, 1282, 125415.346
12555, 12663, 1275, 125422.937
12560, 12668, 1270, 125436.057
12565, 12676, 1262, 125500.608
12570, 12679, 1259, 125501.798
12575, 12684, 1254, 125516.615
12581, 12689, 1249, 125520.177
12586, 12690, 1248, 125520.836
12591, 12692, 1246, 125522.973
12596, 12693, 1245, 125523.312
12601, 12696, 1242, 125557.318
12606, 12699, 1239, 125572.627
12611, 12703, 1235, 125588.672
12616, 12709, 1229, 125626.646
12621, 12712, 1226, 125626.97
12626, 12713, 1225, 125632.039
12631, 12717, 1221, 125646.447
