'file_name', 'runtime_error', 'parse_error', 'recompute_duration', 'layers_qty', 'new_time_total', 'base_time_total', 'raw_time_total', 'new_print_total'
'819296.1.recompute_res', False, False, 0.342, 149, 58055, 62787, 61797, 55601
'819372.1.recompute_res', False, False, 0.281, 199, 28324, 26203, 23242, 15944
'819388.1.recompute_res', False, False, 0.049, 129, 30555, 28073, 26767, 26767
'819418.1.recompute_res', False, False, 0.014, 72, 6937, 6285, 5905, 5905
'819449.1.recompute_res', False, False, 1.197, 274, 115566, 151099, 146978, 95974
'819501.1.recompute_res', False, False, 18.319, 344, 249742, 367752, 356614, 199358
'819706.1.recompute_res', False, False, 36.948, 89, 114525, 188668, 178025, 89100
'819708.1.recompute_res', False, False, 0.001, 5, 129, 109, 93, 93
'819885.1.recompute_res', False, False, 41.187, 169, 185363, 301331, 290839, 145844
'820063.1.recompute_res', False, False, 20.123, 744, 228899, 281395, 266395, 170980
'820196.1.recompute_res', False, False, 0.014, 54, 13521, 13135, 12793, 12793
'82023.1.recompute_res', False, False, 0.731, 24, 10737, 13896, 13044, 6646
'820241.1.recompute_res', False, False, 0.638, 298, 92322, 82535, 76804, 66685
'820243.1.recompute_res', False, False, 2.045, 39, 37529, 50351, 48677, 31243
'820252.1.recompute_res', False, False, 19.659, 49, 56655, 90490, 81159, 41472
'820271.1.recompute_res', False, False, 11.075, 714, 282706, 384443, 366023, 209299
'820316.1.recompute_res', False, False, 86.792, 679, 380166, 472095, 341564, 187651
'820357.1.recompute_res', False, False, 0.175, 44, 13782, 18729, 17577, 9434
'820359.1.recompute_res', False, False, 0.226, 44, 13733, 18275, 16883, 9188
'820389.1.recompute_res', False, False, 3.664, 139, 69190, 83767, 82184, 65464
'820393.1.recompute_res', False, False, 0.077, 445, 22472, 22889, 22468, 22468
'820480.1.recompute_res', False, False, 35.2, 34, 119967, 201728, 192635, 96412
'820506.1.recompute_res', False, False, 28.94, 74, 164249, 247951, 236174, 120286
'820526.1.recompute_res', False, False, 0.441, 232, 71502, 67184, 63768, 51445
'820579.1.recompute_res', False, False, 3.157, 20, 27368, 43602, 42041, 21557
'820581.1.recompute_res', False, False, 0.559, 164, 18825, 19259, 15682, 8478
'820596.1.recompute_res', False, False, 2.351, 20, 17857, 24476, 23046, 12601
'820608.1.recompute_res', False, False, 83.956, 86, 290447, 481072, 464024, 232147
'820657.1.recompute_res', False, False, 0.061, 135, 28288, 29514, 28750, 26919
'820659.1.recompute_res', False, False, 0.063, 151, 28157, 29512, 28748, 26839
'820686.1.recompute_res', False, False, 3.312, 49, 34137, 37266, 33761, 24053
'82081.1.recompute_res', False, False, 9.736, 9, 28524, 37471, 26941, 13732
'820883.1.recompute_res', False, False, 14.169, 13, 43903, 75436, 71487, 35913
'820963.1.recompute_res', False, False, 19.163, 49, 70379, 115480, 111531, 55901
'82112.1.recompute_res', False, False, 8.286, 499, 90670, 110703, 86141, 46098
'821140.1.recompute_res', False, False, 18.432, 44, 98060, 145640, 138322, 70420
'82127.1.recompute_res', False, False, 7.384, 13, 28069, 45914, 43665, 22182
'821338.1.recompute_res', False, False, 11.756, 366, 245648, 393710, 382612, 197688
'821364.1.recompute_res', False, False, 27.855, 173, 141275, 206712, 189128, 95485
'821421.1.recompute_res', False, False, 2.497, 149, 66753, 90523, 86691, 46420
'821663.1.recompute_res', False, False, 7.442, 85, 54673, 85973, 82232, 42586
'821709.1.recompute_res', False, False, 3.751, 20, 21280, 34828, 33269, 17049
'82171.1.recompute_res', False, False, 2.492, 55, 11646, 16533, 14465, 8013
'821717.1.recompute_res', False, False, 0.452, 35, 7142, 10799, 10329, 5296
'821806.1.recompute_res', False, False, 0.039, 37, 17176, 15358, 14487, 13918
'82193.1.recompute_res', False, False, 0.184, 44, 5100, 5449, 5016, 3309
'822169.1.recompute_res', False, False, 0.043, 133, 26199, 25491, 24696, 24584
'822172.1.recompute_res', False, False, 0.023, 24, 14944, 13370, 12731, 12656
'82224.1.recompute_res', False, False, 0.097, 377, 14215, 10931, 8555, 7723
'822332.1.recompute_res', False, False, 0.06, 3, 1052, 992, 847, 508
'82245.1.recompute_res', False, False, 0.257, 377, 26607, 22769, 20016, 14085
'822453.1.recompute_res', False, False, 3.909, 39, 35357, 58680, 56197, 28697
'822454.1.recompute_res', False, False, 3.706, 98, 63158, 83818, 79703, 48930
'822457.1.recompute_res', False, False, 0.01, 34, 10290, 9523, 9134, 9134
'822577.1.recompute_res', False, False, 0.315, 248, 51563, 53144, 50228, 42832
'822590.1.recompute_res', False, False, 0.921, 20, 9464, 14210, 13248, 7219
'822678.1.recompute_res', False, False, 0.012, 6, 932, 862, 785, 540
'822691.1.recompute_res', False, False, 1.766, 55, 11539, 16164, 14405, 7978
'822790.1.recompute_res', False, False, 0.106, 54, 18504, 15150, 13697, 13077
'822802.1.recompute_res', False, False, 0.003, 13, 2352, 2146, 2027, 1994
'822805.1.recompute_res', False, False, 10.747, 315, 144213, 208062, 196064, 100498
'822826.1.recompute_res', False, False, 0.003, 19, 498, 364, 270, 270
'822849.1.recompute_res', False, False, 1.193, 4, 7652, 11642, 11017, 5614
'822972.1.recompute_res', False, False, 0.37, 51, 11262, 16089, 15295, 8096
'823008.1.recompute_res', False, False, 0.035, 174, 8671, 7626, 6583, 6583
'82305.1.recompute_res', False, False, 5.27, 529, 171960, 236721, 227446, 121070
'823116.1.recompute_res', False, False, 38.756, 249, 209502, 309371, 294774, 156640
'8232.1.recompute_res', False, False, 0.816, 371, 197438, 202178, 196586, 173115
'823300.1.recompute_res', False, False, 3.226, 24, 24642, 39504, 37862, 19347
'823305.1.recompute_res', False, False, 0.034, 79, 14374, 11718, 10570, 10570
'823334.1.recompute_res', False, False, 0.0, 1, 180, 159, 152, 152
'823344.1.recompute_res', False, False, 0.0, 1, 193, 172, 165, 165
'823486.1.recompute_res', False, False, 0.0, 1, 27, 27, 27, 27
'823504.1.recompute_res', False, False, 0.554, 29, 15470, 21761, 20952, 11689
'82358.1.recompute_res', False, False, 0.02, 119, 2301, 1926, 1421, 1421
'823739.1.recompute_res', False, False, 0.596, 24, 14576, 13371, 12119, 9174
'823821.1.recompute_res', False, False, 0.108, 109, 21366, 22962, 22332, 19664
'823838.1.recompute_res', False, False, 1.371, 20, 15807, 23032, 21984, 11657
'823842.1.recompute_res', False, False, 10.221, 362, 207926, 316232, 304185, 157963
'823891.1.recompute_res', False, False, 0.005, 24, 3328, 3028, 2796, 2796
'823972.1.recompute_res', False, False, 0.643, 14, 6033, 7228, 6451, 3494
'823976.1.recompute_res', False, False, 1.361, 14, 6948, 8276, 7080, 3549
'823994.1.recompute_res', False, False, 0.027, 24, 7070, 6666, 6184, 5212
'824029.1.recompute_res', False, False, 5.315, 49, 20372, 31680, 28552, 14512
'824345.1.recompute_res', False, False, 0.0, 1, 76, 76, 76, 76
'824443.1.recompute_res', False, False, 4.34, 24, 28286, 43161, 40326, 20392
'824450.1.recompute_res', False, False, 4.091, 104, 39499, 51406, 46127, 24252
'824471.1.recompute_res', False, False, 0.011, 17, 3443, 3619, 3512, 3069
'82449.1.recompute_res', False, False, 7.827, 70, 43054, 63462, 59312, 30478
'824514.1.recompute_res', False, False, 0.002, 9, 2014, 1918, 1834, 1834
'824516.1.recompute_res', False, False, 0.138, 20, 12219, 12865, 12214, 9632
'824544.1.recompute_res', False, False, 0.04, 235, 3638, 3106, 2093, 1636
'824549.1.recompute_res', False, False, 0.676, 20, 13350, 16706, 15843, 9946
'824627.1.recompute_res', False, False, 66.563, 176, 294730, 444461, 419845, 215378
'824715.1.recompute_res', False, False, 0.075, 253, 24447, 22545, 20547, 20490
'824766.1.recompute_res', False, False, 0.302, 14, 8835, 10939, 10406, 6329
'824792.1.recompute_res', False, False, 4.228, 48, 59587, 86835, 84323, 44570
'8248.1.recompute_res', False, False, 0.22, 9, 4278, 4889, 4556, 2497
'82480.1.recompute_res', False, False, 0.003, 17, 626, 616, 570, 570
'8249.1.recompute_res', False, False, 0.002, 3, 982, 1225, 1210, 838
'825016.1.recompute_res', False, False, 1.386, 14, 15529, 26592, 25964, 13192
'82511.1.recompute_res', False, False, 0.893, 229, 44663, 51717, 47384, 26826
'825134.1.recompute_res', False, False, 13.563, 149, 62389, 82326, 73780, 39684
'825170.1.recompute_res', False, False, 2.123, 57, 44838, 66970, 65025, 36719
'82528.1.recompute_res', False, False, 0.046, 17, 6640, 6631, 6197, 4791
'825366.1.recompute_res', False, False, 32.221, 64, 95633, 150552, 139803, 70184
'82537.1.recompute_res', False, False, 0.083, 107, 26219, 24314, 22617, 20081
'825439.1.recompute_res', False, False, 42.312, 149, 281505, 502535, 493546, 246963
'825498.1.recompute_res', False, False, 12.542, 109, 78185, 116099, 110373, 57005
'825797.1.recompute_res', False, False, 0.302, 124, 27319, 29293, 27133, 18083
'825818.1.recompute_res', False, False, 0.009, 54, 3303, 3018, 2747, 2747
'825987.1.recompute_res', False, False, 0.0, 3, 70, 63, 58, 58
'826036.1.recompute_res', False, False, 124.616, 448, 539560, 843946, 811589, 407163
'8261.1.recompute_res', False, False, 0.192, 149, 38941, 30723, 27307, 25505
'826133.1.recompute_res', False, False, 0.034, 102, 15448, 13693, 12768, 12768
'826152.1.recompute_res', False, False, 0.42, 39, 8717, 9274, 8501, 5039
'826172.1.recompute_res', False, False, 10.241, 59, 48668, 73001, 68860, 35136
'826216.1.recompute_res', False, False, 9.338, 122, 62057, 82248, 77246, 42081
'826287.1.recompute_res', False, False, 8.93, 59, 28166, 41521, 37787, 20185
'826331.1.recompute_res', False, False, 0.075, 99, 11849, 12808, 12191, 10203
'826539.1.recompute_res', False, False, 10.075, 29, 56986, 99549, 96142, 48455
'826566.1.recompute_res', False, False, 0.077, 99, 8701, 7635, 6816, 6290
'826664.1.recompute_res', False, False, 2.274, 32, 21713, 32694, 30933, 16007
'826671.1.recompute_res', False, False, 1.061, 20, 13812, 19695, 18726, 10400
'82672.1.recompute_res', False, False, 10.384, 13, 38811, 66418, 62706, 31632
'826807.1.recompute_res', False, False, 81.077, 174, 390334, 686066, 659272, 330281
'82686.1.recompute_res', False, False, 1.392, 74, 17385, 22482, 21068, 10986
'826869.1.recompute_res', False, False, 81.256, 174, 390334, 686066, 659272, 330281
'826878.1.recompute_res', False, False, 92.177, 124, 387992, 657447, 638711, 319994
'826943.1.recompute_res', False, False, 3.963, 39, 49073, 63501, 61336, 39626
'826952.1.recompute_res', False, False, 7.879, 74, 100332, 141780, 136287, 76558
'826990.1.recompute_res', False, False, 0.722, 14, 6576, 6030, 5197, 3148
'826995.1.recompute_res', False, False, 0.004, 9, 3489, 3206, 3057, 2993
'8270.1.recompute_res', False, False, 0.014, 24, 3779, 4320, 4124, 2295
'82710.1.recompute_res', False, False, 2.188, 494, 204763, 208509, 203210, 187528
'827131.1.recompute_res', False, False, 0.823, 29, 14243, 15696, 14542, 8413
'827134.1.recompute_res', False, False, 87.889, 271, 364331, 568593, 543495, 278357
'827205.1.recompute_res', False, False, 0.716, 20, 17664, 22899, 22024, 13832
'827272.1.recompute_res', False, False, 1.087, 14, 6186, 7478, 6496, 3402
'827282.1.recompute_res', False, False, 22.989, 74, 166348, 245409, 234550, 121816
'827375.1.recompute_res', False, False, 0.202, 234, 37867, 28948, 25386, 23130
'827391.1.recompute_res', False, False, 0.832, 209, 36823, 36374, 32072, 22633
'827409.1.recompute_res', False, False, 0.342, 14, 6450, 8420, 7771, 4251
'82741.1.recompute_res', False, False, 2.193, 580, 277968, 278231, 271129, 253693
'827693.1.recompute_res', False, False, 0.037, 9, 2713, 2103, 1908, 1524
'827744.1.recompute_res', False, False, 0.15, 149, 37703, 31282, 29425, 27620
'827804.1.recompute_res', False, False, 0.963, 20, 16762, 24187, 23302, 12810
'827806.1.recompute_res', False, False, 7.66, 51, 27128, 35412, 29719, 15175
'827865.1.recompute_res', False, False, 0.222, 228, 21533, 17243, 14088, 8728
'827867.1.recompute_res', False, False, 3.15, 20, 25895, 42536, 41130, 21169
'827883.1.recompute_res', False, True, '', '', '', '', '', ''
'827932.1.recompute_res', False, False, 17.321, 13, 62318, 109538, 103507, 51938
'827969.1.recompute_res', False, False, 0.008, 49, 1453, 1229, 1025, 1025
'828021.1.recompute_res', False, False, 1.666, 20, 16232, 24701, 23611, 12615
'828034.1.recompute_res', False, False, 12.363, 13, 44844, 76624, 72793, 36543
'82804.1.recompute_res', False, False, 2.596, 577, 295422, 297655, 289087, 265836
'828065.1.recompute_res', False, False, 1.256, 57, 28941, 41825, 39275, 21019
'828072.1.recompute_res', False, False, 0.391, 29, 20563, 21265, 20049, 15991
'828077.1.recompute_res', False, False, 0.916, 53, 12732, 17687, 16738, 8989
'82812.1.recompute_res', False, False, 2.168, 547, 258939, 255655, 247991, 233668
'828212.1.recompute_res', False, False, 0.594, 155, 27566, 39731, 35606, 18112
'828315.1.recompute_res', False, False, 0.018, 44, 20246, 20260, 19829, 19407
'828339.1.recompute_res', False, False, 0.475, 20, 11754, 13807, 13034, 8327
'828361.1.recompute_res', False, False, 0.86, 101, 12011, 15207, 14016, 8214
'82840.1.recompute_res', False, False, 3.094, 604, 346112, 342171, 333832, 316557
'828418.1.recompute_res', False, False, 0.045, 86, 17073, 15015, 13965, 13711
'828428.1.recompute_res', False, False, 0.051, 40, 21114, 18408, 17335, 17228
'82844.1.recompute_res', False, False, 3.381, 715, 391026, 380623, 369274, 351481
'82846.1.recompute_res', False, False, 3.652, 597, 351490, 359269, 349176, 312171
'828479.1.recompute_res', False, False, 0.264, 49, 22412, 23857, 22417, 15985
'828610.1.recompute_res', False, False, 0.018, 18, 5066, 5379, 5242, 4464
'828641.1.recompute_res', False, False, 1.742, 183, 31745, 36193, 29135, 17340
'828659.1.recompute_res', False, False, 3.094, 129, 53496, 73984, 69600, 35379
'828695.1.recompute_res', False, False, 6.037, 117, 62386, 88491, 84735, 47468
'82878.1.recompute_res', False, False, 7.877, 75, 57874, 91823, 88189, 44244
'828791.1.recompute_res', False, False, 1.095, 51, 11548, 12380, 11303, 7470
'828829.1.recompute_res', False, False, 0.997, 98, 36841, 52824, 50512, 26976
'828845.1.recompute_res', False, False, 0.037, 24, 8111, 8354, 7961, 6034
'828871.1.recompute_res', False, False, 0.015, 72, 7922, 7469, 7018, 7018
'828912.1.recompute_res', False, False, 0.007, 36, 2326, 2168, 2012, 1950
'828925.1.recompute_res', False, False, 2.38, 9, 13726, 18033, 16857, 8795
'828945.1.recompute_res', False, False, 4.466, 289, 188553, 185968, 175821, 136907
'829030.1.recompute_res', False, False, 19.719, 97, 135155, 236840, 229475, 115141
'829042.1.recompute_res', False, False, 15.184, 124, 102190, 167888, 161836, 81136
'829071.1.recompute_res', False, False, 2.01, 14, 12255, 18572, 17517, 9032
'829154.1.recompute_res', False, False, 0.003, 17, 1288, 1060, 941, 940
'829244.1.recompute_res', False, False, 0.063, 44, 12004, 12092, 11664, 10390
'829259.1.recompute_res', False, False, 0.025, 19, 6025, 5730, 5314, 4701
'829337.1.recompute_res', False, False, 3.082, 8, 31807, 41279, 39610, 25538
'829409.1.recompute_res', False, False, 0.273, 20, 13616, 14625, 13903, 10678
'82943.1.recompute_res', False, False, 17.756, 392, 244292, 393506, 379552, 192080
'829442.1.recompute_res', False, False, 0.008, 48, 1383, 918, 607, 607
'829486.1.recompute_res', False, False, 76.159, 99, 300265, 506276, 496471, 249640
'829564.1.recompute_res', False, False, 5.159, 13, 23691, 39106, 37137, 18955
'829616.1.recompute_res', False, False, 63.091, 99, 385807, 711879, 705742, 354196
'829707.1.recompute_res', False, False, 0.015, 72, 8487, 7827, 7263, 7263
'829720.1.recompute_res', False, False, 0.705, 317, 38944, 45598, 41021, 23009
'829744.1.recompute_res', False, False, 5.384, 13, 21691, 36240, 34143, 17480
'829751.1.recompute_res', False, False, 1.808, 126, 48351, 61196, 57384, 32097
'829777.1.recompute_res', False, False, 0.134, 149, 12546, 11457, 10218, 8854
'829888.1.recompute_res', False, False, 6.996, 10, 30416, 53499, 51376, 25814
'829891.1.recompute_res', False, False, 1.163, 9, 8329, 10961, 10302, 5277
'830136.1.recompute_res', False, False, 1.936, 9, 15113, 22247, 21381, 11355
'83063.1.recompute_res', False, False, 2.479, 58, 14216, 20313, 18426, 9458
'830728.1.recompute_res', False, False, 3.141, 89, 32679, 35810, 30920, 16866
'830729.1.recompute_res', False, False, 8.663, 10, 32919, 54841, 51502, 26019
'830786.1.recompute_res', False, False, 10.312, 13, 37485, 62702, 59003, 29798
'830788.1.recompute_res', False, False, 9.075, 303, 65977, 81413, 63552, 34135
'830821.1.recompute_res', False, False, 8.09, 269, 109755, 145020, 136347, 79724
'830852.1.recompute_res', False, False, 1.922, 571, 229778, 235065, 230320, 217375
'830862.1.recompute_res', False, False, 1.609, 74, 34438, 37408, 34765, 21178
'830913.1.recompute_res', False, False, 1.069, 98, 32579, 45935, 43314, 22441
'830960.1.recompute_res', False, False, 1.118, 74, 46315, 48382, 45816, 29728
'831035.1.recompute_res', False, False, 11.758, 13, 42388, 72620, 68137, 34110
'831036.1.recompute_res', False, False, 3.116, 262, 182444, 234899, 230395, 165275
'831222.1.recompute_res', False, False, 4.03, 49, 44050, 63694, 60716, 31698
'831271.1.recompute_res', False, False, 8.078, 99, 44594, 68395, 62556, 31413
'83146.1.recompute_res', False, False, 0.307, 434, 108309, 103251, 99814, 99746
'831497.1.recompute_res', False, False, 0.029, 19, 5084, 5562, 5411, 4367
'831511.1.recompute_res', False, False, 1.81, 77, 33969, 36403, 34247, 17790
'831534.1.recompute_res', False, False, 0.015, 49, 6089, 4982, 4503, 4473
'831655.1.recompute_res', False, False, 4.243, 34, 40401, 59132, 56936, 31957
'831702.1.recompute_res', False, False, 0.3, 207, 110196, 108095, 104936, 97461
'831715.1.recompute_res', False, False, 0.771, 78, 32063, 30399, 28029, 20465
'831753.1.recompute_res', False, False, 22.745, 24, 94916, 164049, 159064, 79781
'831806.1.recompute_res', False, False, 9.609, 99, 55863, 81021, 74448, 37539
'831829.1.recompute_res', False, False, 0.387, 49, 30894, 35527, 34278, 24544
'831851.1.recompute_res', False, False, 3.39, 575, 353185, 347576, 334604, 291006
'831951.1.recompute_res', False, False, 5.224, 386, 125976, 148224, 139201, 101397
'832049.1.recompute_res', False, False, 0.064, 247, 12194, 10168, 7993, 6790
'832086.1.recompute_res', False, False, 5.01, 124, 129107, 208685, 204380, 109811
'832117.1.recompute_res', False, False, 117.341, 78, 357173, 628242, 581108, 290712
'832193.1.recompute_res', False, False, 1.742, 100, 17491, 21051, 18839, 11364
'832209.1.recompute_res', False, False, 1.215, 12, 9387, 12644, 11956, 6533
'832226.1.recompute_res', False, False, 3.897, 179, 65389, 86771, 83905, 43785
'832283.1.recompute_res', False, False, 3.384, 86, 55889, 73731, 70956, 46580
'832365.1.recompute_res', False, False, 1.555, 89, 38266, 31579, 27678, 19600
'83237.1.recompute_res', False, False, 81.771, 199, 363079, 628268, 611256, 305956
'832438.1.recompute_res', False, False, 0.165, 115, 13236, 19959, 18961, 10653
'832468.1.recompute_res', False, False, 0.09, 34, 10897, 8386, 7133, 6781
'832511.1.recompute_res', False, False, 0.159, 20, 11394, 12263, 11627, 8587
'832558.1.recompute_res', False, False, 0.034, 20, 8929, 8844, 8384, 7162
'832646.1.recompute_res', False, False, 5.424, 82, 101515, 180683, 177387, 89069
'832716.1.recompute_res', False, False, 0.083, 20, 11391, 11564, 10999, 9172
'832729.1.recompute_res', False, False, 0.398, 20, 11282, 14416, 13681, 8495
'832804.1.recompute_res', False, False, 1.609, 99, 10929, 13722, 12158, 7155
'832805.1.recompute_res', False, False, 54.775, 168, 246604, 422097, 401025, 201083
'832822.1.recompute_res', False, False, 0.022, 59, 10024, 8460, 7748, 7748
'832852.1.recompute_res', False, False, 0.102, 99, 6429, 5262, 4492, 3843
'833098.1.recompute_res', False, False, 58.397, 174, 232589, 387251, 371818, 186117
'833108.1.recompute_res', False, False, 0.018, 20, 9540, 8725, 8289, 8045
'833123.1.recompute_res', False, False, 16.925, 39, 65388, 101562, 96412, 48342
'833170.1.recompute_res', False, False, 0.208, 27, 6387, 6820, 5886, 3200
'833379.1.recompute_res', False, False, 9.705, 13, 37442, 64372, 61976, 31291
'833384.1.recompute_res', False, False, 29.551, 37, 126234, 220015, 214591, 107615
'833432.1.recompute_res', False, False, 13.479, 13, 42904, 72917, 68759, 34623
'833455.1.recompute_res', False, False, 16.039, 13, 57152, 101906, 98573, 49530
'833594.1.recompute_res', False, False, 101.988, 599, 528411, 836744, 790531, 399618
'833632.1.recompute_res', False, False, 3.86, 7, 17848, 27586, 25785, 13136
'833824.1.recompute_res', False, False, 11.548, 13, 41887, 70804, 66022, 33146
'833886.1.recompute_res', False, True, '', '', '', '', '', ''
'833924.1.recompute_res', False, False, 0.385, 51, 17667, 17024, 15748, 10217
'833945.1.recompute_res', False, False, 16.841, 154, 94262, 139507, 127896, 69633
'834.1.recompute_res', False, False, 0.016, 49, 6239, 4712, 4079, 4067
'834067.1.recompute_res', False, False, 19.343, 16, 65241, 110872, 104619, 52551
'834170.1.recompute_res', False, False, 0.007, 34, 6112, 5819, 5572, 5572
'834171.1.recompute_res', False, False, 2.557, 32, 25014, 35866, 33693, 17897
'834249.1.recompute_res', False, False, 0.0, 1, 190, 174, 167, 158
'834638.1.recompute_res', False, False, 13.893, 24, 52706, 80589, 76164, 38177
'834893.1.recompute_res', False, False, 0.095, 262, 37657, 32368, 29482, 29451
'835034.1.recompute_res', False, False, 0.015, 44, 15175, 14563, 14116, 13855
'835135.1.recompute_res', False, False, 0.106, 24, 8851, 7747, 7014, 5956
'835356.1.recompute_res', False, False, 0.01, 49, 2449, 2268, 2045, 2021
'835370.1.recompute_res', False, False, 0.331, 45, 14070, 14835, 13824, 9426
'83540.1.recompute_res', False, False, 1.9, 55, 11297, 16393, 14861, 8213
'835409.1.recompute_res', False, False, 0.02, 24, 7301, 6527, 6064, 5746
'835417.1.recompute_res', False, False, 0.021, 24, 6653, 5963, 5534, 5169
'835515.1.recompute_res', False, False, 0.02, 14, 7036, 6916, 6674, 5963
'835533.1.recompute_res', False, False, 0.006, 22, 3071, 2673, 2419, 2419
'835576.1.recompute_res', False, False, 0.058, 55, 10327, 8325, 7381, 7192
'835603.1.recompute_res', False, False, 0.044, 127, 10834, 10244, 9175, 8111
'835690.1.recompute_res', False, False, 0.669, 108, 33518, 36296, 33485, 21077
'835772.1.recompute_res', False, False, 0.021, 72, 8412, 7569, 6956, 6956
'835843.1.recompute_res', False, False, 2.887, 53, 16841, 26687, 25188, 12888
'835845.1.recompute_res', False, False, 26.138, 119, 109642, 170889, 160395, 80604
'835862.1.recompute_res', False, False, 0.781, 603, 86366, 79285, 71303, 52348
'835879.1.recompute_res', False, False, 34.948, 99, 162773, 276634, 265571, 133172
'83588.1.recompute_res', False, False, 0.008, 35, 4124, 3208, 2764, 2745
'8360.1.recompute_res', False, False, 0.037, 64, 19266, 16057, 14595, 14556
'836005.1.recompute_res', False, False, 0.015, 62, 6595, 5912, 5379, 5379
'836111.1.recompute_res', False, False, 1.646, 46, 10852, 14643, 12948, 7235
'836132.1.recompute_res', False, False, 4.666, 63, 47079, 56597, 51915, 28632
'836351.1.recompute_res', False, False, 0.021, 83, 3765, 3521, 3159, 2815
'836370.1.recompute_res', False, False, 0.046, 215, 11078, 10604, 9851, 9826
'836600.1.recompute_res', False, False, 0.039, 139, 17608, 14267, 12643, 12600
'836665.1.recompute_res', False, False, 0.009, 37, 8388, 7999, 7724, 7724
'836746.1.recompute_res', False, False, 11.409, 199, 118151, 184824, 177646, 90036
'836771.1.recompute_res', False, False, 0.652, 14, 8772, 11423, 10823, 5791
'836824.1.recompute_res', False, False, 0.385, 98, 35123, 49730, 48113, 27902
'83687.1.recompute_res', False, False, 1.34, 46, 8768, 12127, 11117, 6304
'837038.1.recompute_res', False, False, 1.223, 216, 33265, 34529, 25905, 14880
'837055.1.recompute_res', False, False, 0.039, 179, 9358, 6625, 5166, 5166
'837062.1.recompute_res', False, False, 0.275, 19, 9915, 9557, 8990, 6764
'837184.1.recompute_res', False, False, 40.641, 249, 216792, 310005, 295144, 164128
'837195.1.recompute_res', False, False, 34.086, 360, 198350, 278715, 254771, 131747
'837259.1.recompute_res', False, False, 4.649, 37, 36599, 61350, 59316, 29974
'837270.1.recompute_res', False, False, 0.175, 44, 8265, 12267, 11739, 5950
'837347.1.recompute_res', False, False, 5.233, 53, 40509, 43917, 39444, 21497
'83740.1.recompute_res', False, False, 13.37, 19, 51883, 85492, 81517, 41294
'837417.1.recompute_res', False, False, 0.681, 14, 10580, 11369, 10713, 7211
'837419.1.recompute_res', False, False, 0.746, 49, 68713, 72189, 70383, 60268
'837430.1.recompute_res', False, False, 0.002, 6, 598, 457, 408, 389
'837452.1.recompute_res', False, False, 0.674, 55, 13612, 19988, 19126, 10338
'837500.1.recompute_res', False, False, 0.957, 11, 7098, 6006, 4337, 2473
'837510.1.recompute_res', False, False, 0.004, 7, 1347, 1352, 1288, 1018
'83759.1.recompute_res', False, False, 0.173, 119, 13873, 10132, 8291, 6330
'837602.1.recompute_res', False, False, 0.001, 6, 34, 39, 34, 34
'837603.1.recompute_res', False, False, 19.016, 84, 132801, 209049, 198318, 101338
'837686.1.recompute_res', False, False, 1.717, 599, 256781, 270585, 263093, 214938
'837882.1.recompute_res', False, False, 3.107, 13, 22994, 32768, 31081, 16780
'837974.1.recompute_res', False, False, 0.696, 217, 78360, 83902, 80551, 55071
'83798.1.recompute_res', False, False, 0.151, 112, 28360, 26407, 24478, 21090
'838032.1.recompute_res', False, False, 0.07, 14, 5346, 4996, 4499, 3353
'83805.1.recompute_res', False, False, 0.316, 110, 43017, 36186, 33721, 30345
'838054.1.recompute_res', False, False, 1.543, 20, 20005, 27697, 26561, 14870
'838080.1.recompute_res', False, False, 0.179, 48, 7666, 11541, 10983, 5623
'838159.1.recompute_res', False, False, 4.499, 44, 37688, 52073, 48950, 25496
'838219.1.recompute_res', False, True, '', '', '', '', '', ''
'838296.1.recompute_res', False, False, 10.99, 49, 98130, 164537, 160681, 82607
'838300.1.recompute_res', False, False, 18.77, 245, 174637, 183660, 166403, 104935
'83831.1.recompute_res', False, False, 1.962, 149, 56861, 49259, 44261, 36271
'838331.1.recompute_res', False, False, 0.093, 24, 9246, 8931, 8334, 6568
'83835.1.recompute_res', False, False, 7.572, 164, 50303, 73680, 67874, 34646
'838411.1.recompute_res', False, False, 0.023, 110, 12097, 11303, 10553, 10553
'838512.1.recompute_res', False, False, 1.04, 47, 14343, 22544, 21648, 11017
'838538.1.recompute_res', False, False, 2.209, 24, 17075, 17144, 14153, 9217
'838543.1.recompute_res', False, False, 7.351, 57, 53101, 67819, 62710, 35630
'838573.1.recompute_res', False, False, 0.071, 74, 6867, 8873, 7837, 3958
'838604.1.recompute_res', False, True, '', '', '', '', '', ''
'83861.1.recompute_res', False, False, 0.047, 74, 12224, 10619, 9475, 8654
'838704.1.recompute_res', False, False, 0.006, 29, 5802, 5705, 5526, 5526
'838711.1.recompute_res', False, False, 3.515, 174, 50856, 76021, 73618, 37812
'838862.1.recompute_res', False, False, 0.04, 127, 25597, 23631, 22389, 22389
'838984.1.recompute_res', False, False, 13.668, 63, 63064, 96870, 91934, 46167
'839017.1.recompute_res', False, False, 0.031, 59, 5790, 4717, 3876, 2638
'839117.1.recompute_res', False, False, 0.187, 20, 14066, 15694, 15082, 11369
'839152.1.recompute_res', False, False, 0.941, 25, 9932, 14814, 13765, 7241
'839176.1.recompute_res', False, False, 0.224, 49, 39134, 41821, 39853, 32299
'839408.1.recompute_res', False, False, 13.183, 118, 87620, 126972, 120901, 63591
'839412.1.recompute_res', False, False, 5.172, 19, 33382, 55344, 53522, 26982
